Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Lat,Lon,YEAR,DOY,T2M_MIN,T2M_MAX,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WD2M,GWETTOP,GWETROOT,Confidence
11/15/2022,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,28.3819,84.85228,2022,319,-4.67,3.25,-1.92,4.15,81.12,0,1.88,153.44,0.77,0.7,85
12/19/2022,Gandaki,Gurkha,Chum Nubri,1,Manaslu Conservation Area,28.58744,84.67241,2022,353,-7.17,2.87,-2.92,3.23,67.69,0,1.75,157.31,0.67,0.63,15
12/19/2022,Gandaki,Gurkha,Chum Nubri,1,Manaslu Conservation Area,28.58744,84.67241,2022,353,-7.17,2.87,-2.92,3.23,67.69,0,1.75,157.31,0.67,0.63,15
12/14/2022,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,28.37092,84.85867,2022,348,-7.67,5.37,-2,2.08,40.5,0,2.11,127.62,0.68,0.64,64
12/24/2022,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,28.35897,84.92669,2022,358,-9.81,-0.75,-6.47,1.71,46.94,0,2.95,208.94,0.66,0.62,56
12/11/2023,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,28.39274,84.9631,2023,345,-8.18,2.37,-4.24,2.81,65.81,0.81,2.27,132,0.68,0.64,60
12/17/2023,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,28.45427,84.85004,2023,351,-8.1,1.2,-4.55,1.71,42.06,0,2.95,199.62,0.67,0.63,25
12/17/2023,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,28.36397,84.92103,2023,351,-8.1,1.2,-4.55,1.71,42.06,0,2.95,199.62,0.67,0.63,59
11/25/2023,Gandaki,Gurkha,Chum Nubri,3,Manaslu Conservation Area,28.44589,84.77524,2023,329,-6.88,5.56,-1.02,3.54,64.56,0,1.56,104.25,0.71,0.66,31
5/10/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.31463,84.89124,2023,130,23.68,39.8,31.5,4.88,19.12,0,4.4,300.38,0.21,0.35,69
5/10/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.28144,84.91961,2023,130,23.68,39.8,31.5,4.88,19.12,0,4.4,300.38,0.21,0.35,75
4/28/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.39077,84.82519,2023,118,24.73,38.21,31.2,8.79,31.94,1.29,2.95,216.5,0.23,0.35,42
4/28/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.38492,84.79314,2023,118,24.73,38.21,31.2,8.79,31.94,1.29,2.95,216.5,0.23,0.35,53
4/25/2023,Madhes,bara,Jitpur Simara,21,Parsa National Park,27.23693,85.03456,2023,115,22.06,35.6,28.76,8.12,34.62,0.02,2.05,248.06,0.29,0.36,76
4/25/2023,Madhes,bara,Jitpur Simara,21,Parsa National Park,27.22716,85.03255,2023,115,22.06,35.6,28.76,8.12,34.62,0.02,2.05,248.06,0.29,0.36,72
4/25/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.21945,85.01823,2023,115,22.06,35.6,28.76,8.12,34.62,0.02,2.05,248.06,0.29,0.36,67
4/17/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.18891,85.13369,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,86
4/17/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.2061,85.11965,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,78
4/17/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.20468,85.10872,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,58
4/17/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.20689,85.05264,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,44
4/17/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.22258,85.02778,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,75
4/17/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.19412,85.1418,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,60
4/17/2023,Madhes,bara,Jitpur Simara,21,Parsa National Nikunja Intermediate Region,27.29252,84.97131,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,50
4/17/2023,Madhes,bara,Jitpur Simara,21,Parsa National Nikunja Intermediate Region,27.29085,84.98709,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,50
4/17/2023,Madhes,bara,Jitpur Simara,21,Parsa National Nikunja Intermediate Region,27.28992,84.98107,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,54
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.28548,84.95606,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,63
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.28276,84.79221,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,42
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.3287,84.72321,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,71
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33786,84.72164,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,85
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33646,84.71104,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,14
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.34076,84.72907,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,54
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.2875,84.79944,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,33
4/17/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.26861,84.7983,2023,107,23.7,41.62,32.45,6.1,21.31,0,3.84,272.12,0.2,0.35,62
4/16/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.38077,84.76866,2023,106,26.39,40.85,32.55,6.59,22.88,0,3.77,300.38,0.2,0.36,48
4/16/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.37942,84.75825,2023,106,26.39,40.85,32.55,6.59,22.88,0,3.77,300.38,0.2,0.36,100
4/15/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.21558,85.04105,2023,105,24.4,40.96,32.39,6.35,22.12,0,3.02,203.44,0.2,0.36,40
4/14/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.21325,85.04312,2023,104,23.81,40.65,31.57,5.98,22,0,3.02,188.56,0.22,0.36,66
4/14/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.21325,85.04312,2023,104,23.81,40.65,31.57,5.98,22,0,3.02,188.56,0.22,0.36,66
4/15/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25255,84.76357,2023,105,24.4,40.96,32.39,6.35,22.12,0,3.02,203.44,0.2,0.36,51
4/18/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.35126,84.71767,2023,108,25.82,42.58,33.62,5.86,19.62,0,4.41,301.31,0.19,0.35,67
4/18/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.34851,84.73295,2023,108,25.82,42.58,33.62,5.86,19.62,0,4.41,301.31,0.19,0.35,67
4/18/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.28302,84.78288,2023,108,25.82,42.58,33.62,5.86,19.62,0,4.41,301.31,0.19,0.35,26
4/18/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.35541,84.71955,2023,108,25.82,42.58,33.62,5.86,19.62,0,4.41,301.31,0.19,0.35,72
4/19/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.35554,84.84766,2023,109,24.73,42.62,33.91,6.65,21.06,0,4.48,285.25,0.18,0.35,49
4/19/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.36451,84.7258,2023,109,24.73,42.62,33.91,6.65,21.06,0,4.48,285.25,0.18,0.35,80
4/19/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.35554,84.84766,2023,109,24.73,42.62,33.91,6.65,21.06,0,4.48,285.25,0.18,0.35,49
4/19/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.36451,84.7258,2023,109,24.73,42.62,33.91,6.65,21.06,0,4.48,285.25,0.18,0.35,80
4/7/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.16945,85.08322,2023,97,18.84,36.89,27.29,5.49,26.62,0.05,3.49,299.5,0.3,0.38,39
4/7/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.16945,85.08322,2023,97,18.84,36.89,27.29,5.49,26.62,0.05,3.49,299.5,0.3,0.38,39
4/7/2023,Madhes,bara,Jitpur Simara,2,Parsa National Nikunja Intermediate Region,27.21783,84.97414,2023,97,18.84,36.89,27.29,5.49,26.62,0.05,3.49,299.5,0.3,0.38,77
4/7/2023,Madhes,bara,Jitpur Simara,2,Parsa National Nikunja Intermediate Region,27.21783,84.97414,2023,97,18.84,36.89,27.29,5.49,26.62,0.05,3.49,299.5,0.3,0.38,77
4/10/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.17165,85.10474,2023,100,20.52,37.57,28.3,4.76,22.19,0,4.2,299.19,0.27,0.37,22
4/10/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.18952,85.02424,2023,100,20.52,37.57,28.3,4.76,22.19,0,4.2,299.19,0.27,0.37,58
4/10/2023,Madhes,bara,Nijgadh,11,Parsa National Park,27.2388,85.06554,2023,100,20.52,37.57,28.3,4.76,22.19,0,4.2,299.19,0.27,0.37,48
3/16/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.3315,84.79727,2023,75,18.14,33.46,25.68,6.35,32.06,0,2.63,129.75,0.25,0.36,52
3/16/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25333,84.82769,2023,75,18.14,33.46,25.68,6.35,32.06,0,2.63,129.75,0.25,0.36,57
3/29/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27389,84.81538,2023,88,18.03,34.73,26.01,6.41,32.94,0.03,2.8,252,0.34,0.38,51
4/9/2023,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.45008,84.73565,2023,99,19.19,32.73,24.94,5.68,28.88,0,2.91,188.06,0.35,0.4,52
3/15/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.2068,85.06562,2023,74,19.64,33.5,25.78,6.84,34.31,0.01,2.88,202.5,0.25,0.37,73
3/15/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.21197,85.09818,2023,74,19.64,33.5,25.78,6.84,34.31,0.01,2.88,202.5,0.25,0.37,51
3/15/2023,Madhes,bara,Jitpur Simara,3,Parsa National Nikunja Intermediate Region,27.17012,84.9599,2023,74,19.64,33.5,25.78,6.84,34.31,0.01,2.88,202.5,0.25,0.37,56
2/13/2023,Madhes,bara,Jitpur Simara,21,Parsa National Park,27.24352,85.02895,2023,44,8.6,25.67,16.26,3.97,36.62,0,3.31,292.31,0.33,0.4,48
2/13/2023,Madhes,bara,Jitpur Simara,21,Parsa National Park,27.2524,85.0273,2023,44,8.6,25.67,16.26,3.97,36.62,0,3.31,292.31,0.33,0.4,34
3/6/2023,Madhes,bara,Nijgadh,11,Parsa National Park,27.24032,85.08099,2023,65,16.26,32.95,23.69,6.04,35.69,0,3.64,298.44,0.27,0.38,32
3/6/2023,Madhes,bara,Jitpur Simara,2,Parsa National Park,27.2263,84.97902,2023,65,16.26,32.95,23.69,6.04,35.69,0,3.64,298.44,0.27,0.38,76
3/6/2023,Madhes,bara,Jitpur Simara,21,Parsa National Nikunja Intermediate Region,27.26361,84.98756,2023,65,16.26,32.95,23.69,6.04,35.69,0,3.64,298.44,0.27,0.38,65
3/6/2023,Madhes,bara,Jitpur Simara,22,Parsa National Nikunja Intermediate Region,27.32029,84.99825,2023,65,16.26,32.95,23.69,6.04,35.69,0,3.64,298.44,0.27,0.38,57
3/9/2023,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.47795,84.81749,2023,68,15.06,27.46,19.99,5.98,39.69,0,2.5,171.88,0.36,0.39,40
3/10/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.17532,85.06676,2023,69,16.51,32.4,23.73,6.35,36.56,0,3.09,296.62,0.26,0.37,56
3/10/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.17566,85.05541,2023,69,16.51,32.4,23.73,6.35,36.56,0,3.09,296.62,0.26,0.37,53
3/10/2023,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27053,84.95459,2023,69,16.51,32.4,23.73,6.35,36.56,0,3.09,296.62,0.26,0.37,44
3/11/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.18053,85.05782,2023,70,18.66,32.34,24.86,6.47,34.19,0,2.39,206.5,0.26,0.37,56
3/11/2023,Madhes,bara,Nijgadh,11,Parsa National Park,27.23847,85.08054,2023,70,18.66,32.34,24.86,6.47,34.19,0,2.39,206.5,0.26,0.37,72
3/11/2023,Madhes,bara,Nijgadh,11,Parsa National Park,27.23675,85.06516,2023,70,18.66,32.34,24.86,6.47,34.19,0,2.39,206.5,0.26,0.37,46
3/13/2023,Madhes,bara,Jitpur Simara,1,Parsa National Park,27.19322,85.04086,2023,72,20.03,33.29,25.41,7.39,38.06,0.08,2.7,214.06,0.26,0.37,76
3/13/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.22782,85.09203,2023,72,20.03,33.29,25.41,7.39,38.06,0.08,2.7,214.06,0.26,0.37,72
3/13/2023,Madhes,bara,Nijgadh,4,Parsa National Park,27.22643,85.08164,2023,72,20.03,33.29,25.41,7.39,38.06,0.08,2.7,214.06,0.26,0.37,48
3/30/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.255,84.83091,2022,89,20.68,35.46,27.87,9.4,40.88,0.43,3.12,128.19,0.34,0.39,77
3/30/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.31058,84.83534,2022,89,20.68,35.46,27.87,9.4,40.88,0.43,3.12,128.19,0.34,0.39,56
4/18/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.2802,84.78992,2022,108,24.37,39.76,31.76,5.55,19.75,0,2.48,154.38,0.23,0.36,20
4/18/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27877,84.80084,2022,108,24.37,39.76,31.76,5.55,19.75,0,2.48,154.38,0.23,0.36,47
3/25/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25444,84.89668,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,43
3/25/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25736,84.88618,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,85
3/25/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27119,84.89964,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,73
3/25/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.26835,84.8838,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,72
3/25/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27118,84.89435,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,74
3/25/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.32255,84.80022,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,42
3/25/2022,Madhes,bara,Nijgadh,4,Parsa National Park,27.22125,85.07849,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,32
3/25/2022,Madhes,bara,Nijgadh,11,Parsa National Park,27.23931,85.05341,2022,84,20.49,37.49,28.15,7.2,33.5,0.15,5.21,303.75,0.36,0.41,66
3/26/2022,Madhes,bara,Nijgadh,11,Parsa National Park,27.24104,85.05784,2022,85,19.63,36.76,27.21,6.35,31.25,0,4.39,285.62,0.35,0.41,47
3/26/2022,Madhes,bara,Jitpur Simara,21,Parsa National Park,27.23726,85.02189,2022,85,19.63,36.76,27.21,6.35,31.25,0,4.39,285.62,0.35,0.41,25
3/26/2022,Madhes,bara,Nijgadh,4,Parsa National Park,27.2241,85.08991,2022,85,19.63,36.76,27.21,6.35,31.25,0,4.39,285.62,0.35,0.41,70
3/26/2022,Madhes,bara,Nijgadh,11,Parsa National Park,27.23706,85.06653,2022,85,19.63,36.76,27.21,6.35,31.25,0,4.39,285.62,0.35,0.41,23
3/26/2022,Madhes,bara,Nijgadh,11,Parsa National Park,27.2386,85.05401,2022,85,19.63,36.76,27.21,6.35,31.25,0,4.39,285.62,0.35,0.41,47
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.26307,84.86898,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,90
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27588,84.8718,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,92
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.2887,84.87457,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,92
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.29717,84.89918,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,27
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25229,84.86,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,67
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.24802,84.88183,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,71
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.26083,84.8847,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,60
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.26508,84.86288,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,68
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25027,84.86613,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,76
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25079,84.87077,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,28
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.27755,84.96736,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,56
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25591,84.86469,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,60
3/27/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.28605,84.80263,2022,86,19.68,36.47,27.7,6.77,31.5,0,2.35,199.62,0.34,0.4,29
4/27/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.446,84.759,2021,117,20.16,35.54,27.8,5.31,22.75,0,2.57,147.19,0.31,0.36,69
4/27/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.444,84.747,2021,117,20.16,35.54,27.8,5.31,22.75,0,2.57,147.19,0.31,0.36,80
4/27/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.452,84.752,2021,117,20.16,35.54,27.8,5.31,22.75,0,2.57,147.19,0.31,0.36,56
4/24/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.401,84.737,2021,114,23.14,39.48,31.35,7.26,27.44,0,2.32,175.25,0.34,0.38,79
3/19/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25284,84.94117,2022,78,24.43,37.89,30,10.56,40.94,0,2.34,225.88,0.38,0.43,70
3/23/2022,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.44715,84.79288,2022,82,18.59,31.61,24.8,7.75,38.62,1.23,2.31,159.69,0.41,0.45,46
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.35131,84.82799,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,57
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.34206,84.82982,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,86
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.3438,84.84072,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,87
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.32408,84.77708,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,71
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.32583,84.788,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,82
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33281,84.83166,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,82
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33455,84.84253,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,93
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.32356,84.83347,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,23
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.25169,84.96571,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,60
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.23904,84.94601,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,78
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.24076,84.95678,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,83
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.23378,84.95251,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,96
3/23/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.32839,84.82446,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,48
3/23/2022,Madhes,bara,Nijgadh,11,Parsa National Park,27.2338,85.07393,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,46
3/23/2022,Madhes,bara,Nijgadh,4,Parsa National Park,27.22295,85.06507,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,75
3/23/2022,Madhes,bara,Nijgadh,11,Parsa National Park,27.26055,85.05949,2022,82,21.3,35.94,28.03,7.93,35.56,0.43,2.25,200.12,0.38,0.41,62
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.36779,84.74426,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,70
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.34133,84.8014,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,86
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33989,84.81145,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,34
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33239,84.79983,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,72
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.2486,84.93313,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,43
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.24572,84.95312,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,39
3/24/2022,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.23824,84.94155,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,81
3/24/2022,Madhes,bara,Jitpur Simara,21,Parsa National Park,27.23248,84.98151,2022,83,21.06,36.24,27.9,7.63,34.31,0.24,3.57,294.88,0.37,0.41,53
4/9/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.361,85,2021,99,23.55,40.07,31.06,3.6,13.69,0,3.27,218.62,0.15,0.34,64
4/5/2021,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Parsa National Park,27.474,84.813,2021,95,17.01,31.82,24.19,2.62,14,0,2.66,111.38,0.27,0.34,59
4/5/2021,bagmati,Makawanpur,Manahari,4,Parsa National Nikunja Intermediate Region,27.455,84.87,2021,95,17.01,31.82,24.19,2.62,14,0,2.66,111.38,0.27,0.34,64
4/6/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.376,84.832,2021,96,20.38,38.26,28.9,3.05,13,0,2.9,110.69,0.16,0.34,71
4/6/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.377,84.822,2021,96,20.38,38.26,28.9,3.05,13,0,2.9,110.69,0.16,0.34,56
4/5/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.33,84.9,2021,95,20.22,36.77,27.76,2.26,10.19,0,2.62,150.75,0.17,0.35,99
4/5/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,27.32,84.891,2021,95,20.22,36.77,27.76,2.26,10.19,0,2.62,150.75,0.17,0.35,67
4/5/2021,Madhes,bara,Nijgadh,4,Parsa National Park,27.208,85.125,2021,95,20.22,36.77,27.76,2.26,10.19,0,2.62,150.75,0.17,0.35,51
